   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
92              ,  118 54 54 ,   80 39 55,      3.150,      0.000,      0.000,        2.721,       -1.503,      0.511
93              ,  113 47 12 ,   72 12 24,      3.914,      0.000,      0.000,        3.410,       -1.503,      1.196
94              ,  118 50 12 ,   59 12 33,      3.588,      0.000,      0.000,        2.700,       -1.487,      1.837
95              ,  114 29 41 ,   53 00 04,      4.490,      0.000,      0.000,        3.263,       -1.487,      2.702
96              ,  117 39 34 ,   48 08 38,      4.259,      0.000,      0.000,        2.809,       -1.472,      2.842
97              ,  114 11 51 ,   47 06 54,      4.941,      0.000,      0.000,        3.302,       -1.484,      3.363
98              ,  121 36 11 ,   30 07 00,      5.550,      0.000,      0.000,        2.372,       -1.459,      4.800
99              ,  115 52 41 ,   28 25 24,      7.114,      0.000,      0.000,        3.047,       -1.478,      6.257
100             ,  157 31 04 ,   13 22 43,      6.578,      0.000,      0.000,        0.582,       -1.406,      6.399
101             ,  159 54 26 ,   16 11 39,      5.284,      0.000,      0.000,        0.506,       -1.384,      5.074
102             ,  163 11 48 ,   19 33 36,      4.297,      0.000,      0.000,        0.416,       -1.377,      4.049
103             ,  128 40 40 ,   29 20 55,      4.639,      0.000,      0.000,        1.775,       -1.421,      4.044
104             ,  131 10 21 ,   33 07 20,      3.971,      0.000,      0.000,        1.633,       -1.428,      3.325
105             ,  140 35 11 ,   36 51 09,      3.084,      0.000,      0.000,        1.174,       -1.429,      2.468
106             ,  169 16 09 ,   28 11 09,      3.000,      0.000,      0.000,        0.264,       -1.392,      2.644
107             ,  175 22 02 ,   43 39 32,      2.063,      0.000,      0.000,        0.115,       -1.419,      1.492
108             ,  147 48 09 ,   42 37 01,      2.491,      0.000,      0.000,        0.899,       -1.427,      1.833
109             ,  135 37 25 ,   62 44 06,      2.297,      0.000,      0.000,        1.428,       -1.459,      1.052
110             ,  137 08 04 ,   89 21 35,      2.001,      0.000,      0.000,        1.361,       -1.467,      0.022
111             ,  164 16 31 ,   89 21 29,      1.497,      0.000,      0.000,        0.406,       -1.441,      0.017
112             ,  164 16 09 ,  112 11 36,      1.627,      0.000,      0.000,        0.408,       -1.450,     -0.614
113             ,  139 36 16 ,  110 09 36,      2.058,      0.000,      0.000,        1.252,       -1.471,     -0.709
114             ,  199 06 27 ,  118 39 50,      1.725,      0.000,      0.000,       -0.495,       -1.430,     -0.827
115             ,  182 51 43 ,   87 38 49,      1.430,      0.000,      0.000,       -0.071,       -1.427,      0.059
116             ,  207 03 54 ,   80 30 43,      1.606,      0.000,      0.000,       -0.721,       -1.411,      0.265
117             ,  175 23 32 ,   58 49 16,      1.674,      0.000,      0.000,        0.115,       -1.428,      0.867
118             ,  207 44 03 ,   53 55 01,      1.971,      0.000,      0.000,       -0.741,       -1.410,      1.161
119             ,  189 15 16 ,   42 44 12,      2.105,      0.000,      0.000,       -0.230,       -1.410,      1.546
120             ,  212 15 50 ,   33 31 41,      2.947,      0.000,      0.000,       -0.869,       -1.376,      2.456
121             ,  193 01 47 ,   24 38 48,      3.387,      0.000,      0.000,       -0.318,       -1.376,      3.078
122             ,  213 56 31 ,   23 27 25,      4.080,      0.000,      0.000,       -0.907,       -1.347,      3.743
123             ,  187 04 00 ,   13 36 38,      5.875,      0.000,      0.000,       -0.170,       -1.372,      5.710
124             ,  221 16 46 ,   21 25 38,      4.906,      0.000,      0.000,       -1.182,       -1.347,      4.567
125             ,  225 02 27 ,   23 00 50,      4.867,      0.000,      0.000,       -1.346,       -1.344,      4.479
126             ,  228 37 16 ,   23 59 04,      5.016,      0.000,      0.000,       -1.530,       -1.348,      4.583
127             ,  236 39 43 ,   32 30 52,      4.588,      0.000,      0.000,       -2.060,       -1.355,      3.869
128             ,  224 05 23 ,   37 03 04,      3.158,      0.000,      0.000,       -1.324,       -1.367,      2.520
129             ,  233 14 32 ,   39 05 58,      3.612,      0.000,      0.000,       -1.825,       -1.363,      2.803
130             ,  241 29 36 ,   52 53 52,      3.515,      0.000,      0.000,       -2.464,       -1.338,      2.121
131             ,  241 29 23 ,   66 16 33,      3.081,      0.000,      0.000,       -2.479,       -1.346,      1.240
132             ,  229 58 56 ,   62 31 04,      2.442,      0.000,      0.000,       -1.659,       -1.393,      1.127
133             ,  207 16 16 ,   56 38 40,      1.901,      0.000,      0.000,       -0.728,       -1.411,      1.045
134             ,  207 16 30 ,   81 34 26,      1.604,      0.000,      0.000,       -0.727,       -1.410,      0.235
135             ,  226 49 46 ,   81 34 40,      2.069,      0.000,      0.000,       -1.493,       -1.400,      0.303
136             ,  240 37 13 ,   82 38 51,      2.807,      0.000,      0.000,       -2.426,       -1.366,      0.359
137             ,  238 32 03 ,   94 34 53,      2.641,      0.000,      0.000,       -2.245,       -1.374,     -0.211
138             ,  226 30 12 ,   95 28 16,      2.050,      0.000,      0.000,       -1.480,       -1.404,     -0.195
139             ,  210 03 51 ,   95 28 11,      1.642,      0.000,      0.000,       -0.819,       -1.414,     -0.156
140             ,  180 13 59 ,   96 12 08,      1.441,      0.000,      0.000,       -0.006,       -1.433,     -0.156
141             ,  180 14 15 ,  118 37 15,      1.641,      0.000,      0.000,       -0.006,       -1.440,     -0.786
142             ,  211 54 44 ,  117 14 43,      1.884,      0.000,      0.000,       -0.885,       -1.422,     -0.863
143             ,  228 00 17 ,  110 49 24,      2.245,      0.000,      0.000,       -1.560,       -1.404,     -0.798
144             ,  236 15 12 ,  107 12 56,      2.622,      0.000,      0.000,       -2.082,       -1.391,     -0.776
145             ,  306 54 58 ,   14 16 56,      7.830,      0.000,      0.000,       -1.544,        1.160,      7.588
146             ,  337 43 22 ,   15 26 18,      7.877,      0.000,      0.000,       -0.795,        1.940,      7.593
147             ,  311 03 30 ,    8 41 49,      7.671,      0.000,      0.000,       -0.875,        0.762,      7.583
148             ,  240 30 36 ,    4 08 25,      7.616,      0.000,      0.000,       -0.479,       -0.271,      7.596
149             ,   17 29 21 ,    4 08 24,          0,      0.000,      0.000,            0,            0,          0
150             ,   26 23 12 ,   15 54 18,      7.904,      0.000,      0.000,        0.963,        1.940,      7.602
151             ,   53 43 49 ,    6 44 16,      7.639,      0.000,      0.000,        0.723,        0.530,      7.586
152             ,  125 51 02 ,    6 44 14,      7.647,      0.000,      0.000,        0.727,       -0.525,      7.594
153             ,   54 52 12 ,   22 31 00,      8.235,      0.000,      0.000,        2.579,        1.815,      7.607
154             ,   82 20 29 ,   21 46 12,      8.192,      0.000,      0.000,        3.011,        0.405,      7.607
155             ,  100 27 15 ,   24 57 25,      8.393,      0.000,      0.000,        3.483,       -0.643,      7.610
156             ,  335 36 26 ,  126 17 56,      2.886,      0.000,      0.000,       -0.961,        2.118,     -1.708
157             ,  289 24 17 ,  145 41 47,      2.053,      0.000,      0.000,       -1.091,        0.384,     -1.696
158             ,  334 14 35 ,  147 56 31,      2.008,      0.000,      0.000,       -0.463,        0.960,     -1.701
159             ,   22 52 06 ,  127 55 17,      2.748,      0.000,      0.000,        0.842,        1.997,     -1.689
160             ,   26 16 03 ,  147 32 04,      2.004,      0.000,      0.000,        0.476,        0.964,     -1.691
161             ,   60 43 32 ,  129 22 48,      2.646,      0.000,      0.000,        1.784,        1.000,     -1.679
162             ,   58 19 35 ,  118 28 58,      3.516,      0.000,      0.000,        2.630,        1.623,     -1.677
163             ,   70 21 24 ,  114 28 58,      4.020,      0.000,      0.000,        3.446,        1.230,     -1.666
164             ,   78 49 11 ,  119 25 16,      3.403,      0.000,      0.000,        2.908,        0.575,     -1.672
165             ,   75 50 53 ,  126 02 19,      2.848,      0.000,      0.000,        2.233,        0.563,     -1.676
166             ,   72 34 47 ,  131 44 06,      2.523,      0.000,      0.000,        1.796,        0.564,     -1.680
167             ,   72 34 47 ,  151 58 28,      1.911,      0.000,      0.000,        0.857,        0.269,     -1.687
168             ,   91 10 55 ,  120 14 47,      3.310,      0.000,      0.000,        2.859,       -0.059,     -1.668
169             ,   96 44 56 ,  114 01 02,      4.071,      0.000,      0.000,        3.692,       -0.437,     -1.657
170             ,  119 20 14 ,  119 32 56,      3.364,      0.000,      0.000,        2.551,       -1.434,     -1.659
171             ,  112 03 27 ,  113 38 40,      4.112,      0.000,      0.000,        3.491,       -1.415,     -1.649
172             ,  117 59 27 ,  135 28 52,      2.353,      0.000,      0.000,        1.457,       -0.774,     -1.678
173             ,   91 01 02 ,  130 16 00,      2.598,      0.000,      0.000,        1.982,       -0.035,     -1.679
174             ,   95 29 59 ,  147 41 04,      1.992,      0.000,      0.000,        1.060,       -0.102,     -1.684
175             ,  136 32 01 ,  147 40 08,      1.986,      0.000,      0.000,        0.731,       -0.771,     -1.678
176             ,  143 09 02 ,  133 42 38,      2.420,      0.000,      0.000,        1.049,       -1.400,     -1.672
177             ,  164 15 34 ,  142 26 52,      2.119,      0.000,      0.000,        0.350,       -1.243,     -1.680
178             ,  168 54 53 ,  151 04 52,      1.918,      0.000,      0.000,        0.178,       -0.910,     -1.679
179             ,  240 34 19 ,  109 44 38,      2.661,      0.000,      0.000,       -2.181,       -1.231,     -0.899
180             ,  236 59 34 ,  118 55 49,      2.524,      0.000,      0.000,       -1.853,       -1.203,     -1.221
181             ,  253 51 23 ,  112 30 35,      2.501,      0.000,      0.000,       -2.220,       -0.642,     -0.958
182             ,  252 08 12 ,  120 30 54,      2.392,      0.000,      0.000,       -1.961,       -0.632,     -1.215
183             ,  270 26 09 ,  116 22 43,      2.451,      0.000,      0.000,       -2.196,        0.017,     -1.089
184             ,  276 52 54 ,  122 20 32,      2.420,      0.000,      0.000,       -2.030,        0.245,     -1.295
185             ,  291 30 49 ,  116 46 13,      2.677,      0.000,      0.000,       -2.223,        0.876,     -1.206
