   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
146             ,  243 01 51 ,   72 04 29,      1.657,      0.000,      0.000,       -1.405,       -0.715,      0.510
147             ,  243 01 50 ,   91 10 26,      1.577,      0.000,      0.000,       -1.405,       -0.715,     -0.032
148             ,  243 02 00 ,  109 12 04,      1.667,      0.000,      0.000,       -1.403,       -0.714,     -0.548
149             ,  245 34 16 ,  120 19 59,      1.794,      0.000,      0.000,       -1.410,       -0.640,     -0.906
150             ,  245 34 17 ,  130 43 58,      2.040,      0.000,      0.000,       -1.408,       -0.639,     -1.331
151             ,  264 41 32 ,   55 23 43,      1.759,      0.000,      0.000,       -1.441,       -0.134,      0.999
152             ,  264 41 31 ,   70 39 50,      1.535,      0.000,      0.000,       -1.442,       -0.134,      0.508
153             ,  264 41 31 ,   91 40 10,      1.443,      0.000,      0.000,       -1.436,       -0.133,     -0.042
154             ,  264 41 30 ,  108 41 25,      1.524,      0.000,      0.000,       -1.437,       -0.134,     -0.488
155             ,  264 41 44 ,  132 06 00,      1.957,      0.000,      0.000,       -1.446,       -0.134,     -1.312
156             ,  287 25 05 ,  128 42 19,      1.993,      0.000,      0.000,       -1.484,        0.466,     -1.247
157             ,  287 25 07 ,  111 01 43,      1.665,      0.000,      0.000,       -1.483,        0.465,     -0.597
158             ,  287 25 07 ,   83 02 51,      1.568,      0.000,      0.000,       -1.485,        0.466,      0.190
159             ,  287 31 53 ,   58 52 23,      1.819,      0.000,      0.000,       -1.484,        0.469,      0.940
160             ,  304 50 24 ,   61 50 02,      2.101,      0.000,      0.000,       -1.520,        1.058,      0.992
161             ,  304 50 25 ,   78 28 40,      1.881,      0.000,      0.000,       -1.513,        1.053,      0.376
162             ,  304 50 20 ,   94 46 39,      1.845,      0.000,      0.000,       -1.509,        1.050,     -0.154
163             ,  304 50 21 ,  113 51 46,      2.025,      0.000,      0.000,       -1.520,        1.058,     -0.819
164             ,  304 50 18 ,  125 11 34,      2.271,      0.000,      0.000,       -1.523,        1.060,     -1.309
165             ,    9 16 28 ,   89 06 00,      1.330,      0.000,      0.000,        0.214,        1.312,      0.021
