   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
297             ,  171 25 52 ,   44 24 56,      9.110,      0.000,      0.000,        0.950,       -6.305,      6.507
298             ,  175 13 55 ,   41 21 39,      9.561,      0.000,      0.000,        0.525,       -6.296,      7.176
299             ,  172 41 11 ,   39 16 35,     10.040,      0.000,      0.000,        0.809,       -6.304,      7.772
300             ,  161 22 10 ,   41 29 04,     10.030,      0.000,      0.000,        2.123,       -6.296,      7.514
301             ,  158 34 16 ,   45 13 01,      9.527,      0.000,      0.000,        2.470,       -6.295,      6.711
302             ,  161 04 22 ,   48 13 10,      8.925,      0.000,      0.000,        2.159,       -6.295,      5.946
303             ,  158 31 17 ,   53 38 22,      8.394,      0.000,      0.000,        2.475,       -6.290,      4.976
304             ,  161 10 31 ,   59 53 08,      7.684,      0.000,      0.000,        2.145,       -6.292,      3.855
305             ,  161 10 31 ,   66 38 47,      7.243,      0.000,      0.000,        2.146,       -6.294,      2.871
306             ,  158 12 23 ,   76 11 22,      6.976,      0.000,      0.000,        2.515,       -6.290,      1.665
307             ,  161 23 20 ,   80 26 37,      6.737,      0.000,      0.000,        2.120,       -6.297,      1.119
308             ,  158 21 52 ,   85 25 36,      6.785,      0.000,      0.000,        2.494,       -6.287,      0.541
309             ,  160 57 02 ,   92 26 30,      6.662,      0.000,      0.000,        2.172,       -6.291,     -0.284
310             ,  158 37 43 ,  100 34 21,      6.866,      0.000,      0.000,        2.460,       -6.286,     -1.260
311             ,   23 02 36 ,   33 50 44,      9.504,      0.000,      0.000,        2.072,        4.871,      7.894
312             ,   13 33 24 ,   36 02 47,      9.772,      0.000,      0.000,        1.348,        5.590,      7.901
313             ,    6 39 23 ,   32 00 24,      9.311,      0.000,      0.000,        0.572,        4.902,      7.895
314             ,  357 29 05 ,   35 36 47,      9.728,      0.000,      0.000,       -0.249,        5.659,      7.909
315             ,  348 20 09 ,   32 33 05,      9.380,      0.000,      0.000,       -1.020,        4.943,      7.906
316             ,  341 21 49 ,   36 38 38,      9.867,      0.000,      0.000,       -1.882,        5.580,      7.917
317             ,  331 26 28 ,   34 21 20,      9.592,      0.000,      0.000,       -2.588,        4.754,      7.919
318             ,  329 33 33 ,   29 37 11,      9.105,      0.000,      0.000,       -2.280,        3.880,      7.915
